"","name","parentid","level","path_2","path_3","path_4","path_5","path_6","path_7"
"8354","Mavui Dispensary","svwbDnzhgik","4","HfVjCurKxh2","j8o6iO4Njsi","svwbDnzhgik","j3UajT53u6M",NA,NA
"8355","Mawamu Health Clinic","f1T0Ltob8VQ","4","HfVjCurKxh2","jkG3zaihdSs","f1T0Ltob8VQ","VB33VtjV3Hj",NA,NA
"8356","Mawego Health Centre","fmsyW02tPng","4","HfVjCurKxh2","nK0A12Q7MvS","fmsyW02tPng","nmHHcE1kOsS",NA,NA
"8357","Maweli Dispensary","fYYivceocJ2","4","HfVjCurKxh2","yhCUgGcCcOo","fYYivceocJ2","Yv4oL6SQd0A",NA,NA
"8358","Maweni CDF Dispensary (Kongowea)","sr8WEz03EnP","4","HfVjCurKxh2","wsBsC6gjHvn","sr8WEz03EnP","cDWVOPhvdMX",NA,NA
"8359","Maweni Community Health Care","lGg3wEy784X","4","HfVjCurKxh2","nrI2khZx3d0","lGg3wEy784X","GSMLIGa68Lp",NA,NA
"8360","Mawepi Medical and VCT Centre","g6gTzQ5nfYq","4","HfVjCurKxh2","Hsk1YV8kHkT","g6gTzQ5nfYq","rsdEvozVRXa",NA,NA
"8361","Mawere Dispensary","JNvqpOnKfGR","4","HfVjCurKxh2","u4t9H8XyU9P","JNvqpOnKfGR","q2YkoU00i0A",NA,NA
"8362","Mawetatu Community Health Unit","Gwo8OLfAeek","5","HfVjCurKxh2","BjC1xL40gHo","wMv0s3U2nnG","Gwo8OLfAeek","bMxYEvGzgLz",NA
"8363","Mawingo Community Health Unit","kKYdOJ0uRod","5","HfVjCurKxh2","mYZacFNIB3h","Lm9RMwhIu3G","kKYdOJ0uRod","tTa6rBem3YL",NA
"8364","Maximum Medical Clinic","FoqzDgIByL6","4","HfVjCurKxh2","jkG3zaihdSs","FoqzDgIByL6","NUXU4Bz6jIX",NA,NA
"8365","Maximum Medical Services","gSJXzH1DM75","4","HfVjCurKxh2","ob6SxuRcqU4","gSJXzH1DM75","TjKtkISre78",NA,NA
"8366","Mayanja Community Health Unit","Lmx5JKQupiP","5","HfVjCurKxh2","KGHhQ5GLd4k","CUjthlounWV","Lmx5JKQupiP","I95PScoXrPG",NA
"8367","Mayanja Dispensary","CUjthlounWV","4","HfVjCurKxh2","KGHhQ5GLd4k","CUjthlounWV","Lmx5JKQupiP",NA,NA
"8368","Mayanja Kibuke Community Unit","T9Z9ITASXzK","5","HfVjCurKxh2","KGHhQ5GLd4k","jkQZEow83MX","T9Z9ITASXzK","jMnYpU74aMX",NA
"8369","Mayanja St. Pauls Medical Services","CUjthlounWV","4","HfVjCurKxh2","KGHhQ5GLd4k","CUjthlounWV","vTYbdIb2UUP",NA,NA
"8370","Mayekwe Community Unit","fCqYyRV7PKi","5","HfVjCurKxh2","KGHhQ5GLd4k","whWfFA9D7td","fCqYyRV7PKi","GRkxica7LvM",NA
"8371","Mayenje Community Health Unit","JtllB0zMEYx","5","HfVjCurKxh2","Tvf1zgVZ0K4","tvkI2HSIRW9","JtllB0zMEYx","F3T4F64cvLy",NA
"8372","Mayenje Dispensary","tvkI2HSIRW9","4","HfVjCurKxh2","Tvf1zgVZ0K4","tvkI2HSIRW9","JtllB0zMEYx",NA,NA
"8373","Mayenya CommunityUnit","bSJkg11sPh7","5","HfVjCurKxh2","tAbBVBbueqD","PRpKwAloU5b","bSJkg11sPh7","oKS1iT0j4l4",NA
"8374","Mayflower Clinic","aDp1odOWYC1","4","HfVjCurKxh2","jkG3zaihdSs","aDp1odOWYC1","OIUCAFC6TwJ",NA,NA
"8375","Mayila Community Health Unit","kPQ0eHv8sXA","5","HfVjCurKxh2","KGHhQ5GLd4k","aqYhbqKclsI","kPQ0eHv8sXA","OfJeLATgAGE",NA
"8376","Mayols Medical Clinic","dd7jowvUO95","4","HfVjCurKxh2","ptWVfaCIdVx","dd7jowvUO95","jx5moTSERAX",NA,NA
"8377","Mayo Medical Clinic","BDxUGx86itV","4","HfVjCurKxh2","Y52XNJ50hYb","BDxUGx86itV","vSXOwXPKbU5",NA,NA
"8378","Mayo Medical Laboratoy","BDxUGx86itV","4","HfVjCurKxh2","Y52XNJ50hYb","BDxUGx86itV","gxsO6nTWCKH",NA,NA
"8379","MAYONI B","MdJ4Zb1k9o6","5","HfVjCurKxh2","BjC1xL40gHo","ssbO49f0iLN","MdJ4Zb1k9o6","TSGDamz2lN9",NA
"8380","MAYONI C","MdJ4Zb1k9o6","5","HfVjCurKxh2","BjC1xL40gHo","ssbO49f0iLN","MdJ4Zb1k9o6","JVD0V5b4V5m",NA
"8381","Mayoni Community Health Unit","MdJ4Zb1k9o6","5","HfVjCurKxh2","BjC1xL40gHo","ssbO49f0iLN","MdJ4Zb1k9o6","tQ1V4bqFKkR",NA
"8382","Mayos Medical Clinic","zT8Zj5vNYCy","4","HfVjCurKxh2","ptWVfaCIdVx","zT8Zj5vNYCy","NnAlmtx7og3",NA,NA
"8383","Mazeras Dispensary","aom47Uzq1RZ","5","HfVjCurKxh2","N7YETT3A9r1","LOgbecTRkbp","aom47Uzq1RZ","pnHduTXb4hB",NA
"8384","Maziwa Community Unit","T1hWzc3sP8M","5","HfVjCurKxh2","JsH2bnvNt2d","Lj0mu9j58Ss","T1hWzc3sP8M","MRb1F9cmyoD",NA
"8385","Maziwa Dispensary","Lj0mu9j58Ss","4","HfVjCurKxh2","JsH2bnvNt2d","Lj0mu9j58Ss","T1hWzc3sP8M",NA,NA
"8386","Mazumalume Community Health Unit","RMxrov0mRw3","6","HfVjCurKxh2","N7YETT3A9r1","wUNEDOnx9uB","HLbG24kuSHF","RMxrov0mRw3","aWEZ830GRBo"
"8387","Mazumalume Dispensary","HLbG24kuSHF","5","HfVjCurKxh2","N7YETT3A9r1","wUNEDOnx9uB","HLbG24kuSHF","RMxrov0mRw3",NA
"8388","Mbaga Dispensary","IBDoGsLdhvt","4","HfVjCurKxh2","QyGNX2DpR4h","IBDoGsLdhvt","S9itqWWPUqs",NA,NA
"8389","Mbaga Health Centre","Cu46otDi1RO","4","HfVjCurKxh2","u4t9H8XyU9P","Cu46otDi1RO","HG5fUsbdzk6",NA,NA
"8390","Mbagara B Community Unit","ByiHGSgYyaR","5","HfVjCurKxh2","BjC1xL40gHo","ZOdhgR19Akq","ByiHGSgYyaR","Z4RpW704N1Q",NA
"8391","Mbagara Community Unit","ByiHGSgYyaR","5","HfVjCurKxh2","BjC1xL40gHo","ZOdhgR19Akq","ByiHGSgYyaR","cwwe2bm871v",NA
"8392","Mbagara Dispensary","ZOdhgR19Akq","4","HfVjCurKxh2","BjC1xL40gHo","ZOdhgR19Akq","ByiHGSgYyaR",NA,NA
"8393","Mbagathi District Hospital","LO5he3DtiFG","4","HfVjCurKxh2","jkG3zaihdSs","LO5he3DtiFG","mu9d9jNXA6Y",NA,NA
"8394","Mbaka Oromo Dispensary (Kisumu)","YzEDO9Mq4TR","4","HfVjCurKxh2","tAbBVBbueqD","YzEDO9Mq4TR","mrAt9Y3nTvD",NA,NA
"8395","Mbalambala Dispensary","yWPcTwGwQ2B","4","HfVjCurKxh2","JsH2bnvNt2d","yWPcTwGwQ2B","tYtTS1NxbBe",NA,NA
"8396","Mbalamweni Community Health Unit","K1YU8aOlHWu","5","HfVjCurKxh2","nrI2khZx3d0","tSKDWoVKiPo","K1YU8aOlHWu","kPudnQwOAzZ",NA
"8397","Mbale Health Centre","AM36DdkZ36Y","4","HfVjCurKxh2","QyGNX2DpR4h","AM36DdkZ36Y","pThhj7hcUnM",NA,NA
"8398","Mbale Medical Clinic","GnixPSqaV6D","4","HfVjCurKxh2","yhCUgGcCcOo","GnixPSqaV6D","TY7Jjc6YxV8",NA,NA
"8399","Mbale Rural Health Training Centre","OOF3UX4yOt7","4","HfVjCurKxh2","sANMZ3lpqGs","OOF3UX4yOt7","DbCCiO4AXdh",NA,NA
"8400","Mbale Specialist Health Centre","OOF3UX4yOt7","4","HfVjCurKxh2","sANMZ3lpqGs","OOF3UX4yOt7","CG9vm2LJPIR",NA,NA
"8401","Mbaleway Side Clinic","OOF3UX4yOt7","4","HfVjCurKxh2","sANMZ3lpqGs","OOF3UX4yOt7","smevdO8k4H9",NA,NA
"8402","Mbale Wema Community Health Unit","pThhj7hcUnM","5","HfVjCurKxh2","QyGNX2DpR4h","AM36DdkZ36Y","pThhj7hcUnM","B31T3l6501a",NA
"8403","Mbara Community Health Unit","FLyT7XDQxf6","5","HfVjCurKxh2","XWALbfAPa6n","SCbMzaOeTuR","FLyT7XDQxf6","JjTgzAZB1ii",NA
"8404","Mbaraki Police VCT","C1xuoa1NAMm","4","HfVjCurKxh2","wsBsC6gjHvn","C1xuoa1NAMm","EbTeZ2uAjKv",NA,NA
"8405","Mbari Ya Aigi","E7tkGikenbD","4","HfVjCurKxh2","qKzosKQPl6G","E7tkGikenbD","bOheTJexEiM",NA,NA
"8406","Mbaru GOK Dispensary","YXpHG1Ez8V2","4","HfVjCurKxh2","XWALbfAPa6n","YXpHG1Ez8V2","yFb4flXkgyQ",NA,NA
"8407","Mbaruk Community Unit","KjOAVjy74vd","5","HfVjCurKxh2","ob6SxuRcqU4","hBU8B1KI12P","KjOAVjy74vd","MP9uu2ESYFm",NA
"8408","Mbaruk Dispensary","hBU8B1KI12P","4","HfVjCurKxh2","ob6SxuRcqU4","hBU8B1KI12P","KjOAVjy74vd",NA,NA
"8409","Mbau-Ini Dispensary","nCziQtZ49jj","4","HfVjCurKxh2","qKzosKQPl6G","nCziQtZ49jj","paUN6emwBzP",NA,NA
"8410","Mbavani Dispensary","jxjGWCdfsib","4","HfVjCurKxh2","BoDytkJQ4Qi","jxjGWCdfsib","v7tHjnqJp4v",NA,NA
"8411","Mbeere District Hospital","eYBXetGx8xF","4","HfVjCurKxh2","PFu8alU2KWG","eYBXetGx8xF","Kr5Vxuz1yLl",NA,NA
"8412","Mbeere North District","eYBXetGx8xF","4","HfVjCurKxh2","PFu8alU2KWG","eYBXetGx8xF","aDhcY0koClF",NA,NA
"8413","Mbeere North  Sub County","PFu8alU2KWG","3","HfVjCurKxh2","PFu8alU2KWG","eYBXetGx8xF",NA,NA,NA
"8414","Mbeere South  Sub County","PFu8alU2KWG","3","HfVjCurKxh2","PFu8alU2KWG","AvnM6jKoocs",NA,NA,NA
"8415","Mbegani Disp","rzPzDuVVuqw","5","HfVjCurKxh2","N7YETT3A9r1","wUNEDOnx9uB","rzPzDuVVuqw","Sv2N7LtmPBa",NA
"8416","Mbegi Health Community Unit","kjk57sOcpCK","5","HfVjCurKxh2","ob6SxuRcqU4","hBU8B1KI12P","kjk57sOcpCK","sAwJLRqTj60",NA
"8417","Mbembani community unit","vR0bI46qL7D","5","HfVjCurKxh2","yhCUgGcCcOo","CeukNtGhW7J","vR0bI46qL7D","bmOUosSyIXN",NA
"8418","Mbembani Dispensary","CeukNtGhW7J","4","HfVjCurKxh2","yhCUgGcCcOo","CeukNtGhW7J","vR0bI46qL7D",NA,NA
"8419","Mbenuu Community Health Unit","LNxAuLQveoD","5","HfVjCurKxh2","BoDytkJQ4Qi","AIGIQpolMRn","LNxAuLQveoD","yK47QsFDg6s",NA
"8420","Mbenuu H Centre","AIGIQpolMRn","4","HfVjCurKxh2","BoDytkJQ4Qi","AIGIQpolMRn","LNxAuLQveoD",NA,NA
"8421","Mbeu Sub-District Hospital","Q4xAPhWUnYC","4","HfVjCurKxh2","Y52XNJ50hYb","Q4xAPhWUnYC","QGDYhPfwBWt",NA,NA
"8422","Mbici Dispensary","HEsM6W2ImQR","4","HfVjCurKxh2","qKzosKQPl6G","HEsM6W2ImQR","hOwIf7ekZ2I",NA,NA
"8423","Mbiini Dispensary","pKJ4NZGPzTA","4","HfVjCurKxh2","BoDytkJQ4Qi","pKJ4NZGPzTA","SHtOnM2wBUO",NA,NA
"8424","Mbilini Community Health Unit","yjdx3bVwjJP","5","HfVjCurKxh2","yhCUgGcCcOo","KXc4ez8OAFz","yjdx3bVwjJP","syf1WCkgu7f",NA
"8425","Mbiri (ACK) Dispensary","yOaHQLOLd1H","4","HfVjCurKxh2","Ulj33KBau7V","yOaHQLOLd1H","C4Ns5xRaDFA",NA,NA
"8426","Mbirikani Dispensary","eyADpAXM834","4","HfVjCurKxh2","Hsk1YV8kHkT","eyADpAXM834","xs75XUfLcbS",NA,NA
"8427","Mbirikani Dispensary","eyADpAXM834","4","HfVjCurKxh2","Hsk1YV8kHkT","eyADpAXM834","CHV0rH9hpGA",NA,NA
"8428","Mbiriri Catholic Dispensary","YXt5ETQPRlB","4","HfVjCurKxh2","ptWVfaCIdVx","YXt5ETQPRlB","L6hkKYSFs58",NA,NA
"8429","Mbita Community Health Unit","INZIdiVcdZp","5","HfVjCurKxh2","PFu8alU2KWG","AvnM6jKoocs","INZIdiVcdZp","J5Lg9fJNGZK",NA
"8430","Mbita Dispensary","YZvux1SW3bs","5","HfVjCurKxh2","N7YETT3A9r1","LOgbecTRkbp","YZvux1SW3bs","wXwH1HE5zBG",NA
"8431","Mbita Dispensary","AvnM6jKoocs","4","HfVjCurKxh2","PFu8alU2KWG","AvnM6jKoocs","INZIdiVcdZp",NA,NA
"8432","Mbita District Hospital","mCGytMcMf6y","4","HfVjCurKxh2","nK0A12Q7MvS","mCGytMcMf6y","rLTST5T975t",NA,NA
"8433","Mbita Sub County","nK0A12Q7MvS","3","HfVjCurKxh2","nK0A12Q7MvS","mCGytMcMf6y",NA,NA,NA
"8434","Mbitini ACK Clinic","vbauk0RRq9N","4","HfVjCurKxh2","j8o6iO4Njsi","vbauk0RRq9N","IO041phsRow",NA,NA
"8435","Mbitini Catholic Dispensary","toa2Hl7iVQI","4","HfVjCurKxh2","BoDytkJQ4Qi","toa2Hl7iVQI","Q0WwPORvQYR",NA,NA
"8436","Mbitini Health Centre","vbauk0RRq9N","4","HfVjCurKxh2","j8o6iO4Njsi","vbauk0RRq9N","x8kNXLmgEDu",NA,NA
"8437","Mbiuni Health Centre","fYYivceocJ2","4","HfVjCurKxh2","yhCUgGcCcOo","fYYivceocJ2","V0TLwliVcEl",NA,NA
"8438","Mbiuni VCT","fYYivceocJ2","4","HfVjCurKxh2","yhCUgGcCcOo","fYYivceocJ2","EG7ItpBJjQZ",NA,NA
"8439","Mboghoni Community Health Unit","UVO6t17NAk5","5","HfVjCurKxh2","QyGNX2DpR4h","jNzRdAwjaQ1","UVO6t17NAk5","oZ6VyOw9J1W",NA
"8440","Mbogoini Dispensary","zQEuNRaPYgE","4","HfVjCurKxh2","ob6SxuRcqU4","zQEuNRaPYgE","UiuRqwz4EGL",NA,NA
"8441","Mbogo Valley Dispensary","NPYRMdqrK6L","4","HfVjCurKxh2","t0J75eHKxz5","NPYRMdqrK6L","s4DzWG2wWAd",NA,NA
"8442","Mbondoni Community Health Unit","Pf6O7e2obMA","5","HfVjCurKxh2","PFu8alU2KWG","AvnM6jKoocs","Pf6O7e2obMA","N0bNiufoD35",NA
"8443","Mbondoni Dispensary","AvnM6jKoocs","4","HfVjCurKxh2","PFu8alU2KWG","AvnM6jKoocs","Pf6O7e2obMA",NA,NA
"8444","Mbondoni Dispensary (Mwingi)","svwbDnzhgik","4","HfVjCurKxh2","j8o6iO4Njsi","svwbDnzhgik","CQHJigpFnWc",NA,NA
"8445","Mbongi Community Unit","bcDbN0OHWLe","5","HfVjCurKxh2","KGHhQ5GLd4k","AphsS3lJwKU","bcDbN0OHWLe","DuYGqvjqY4x",NA
"8446","Mbonzuki Dispensary","AvnM6jKoocs","4","HfVjCurKxh2","PFu8alU2KWG","AvnM6jKoocs","tkWVWdSzZCJ",NA,NA
"8447","Mbooni (AIC) Dispensary","jxjGWCdfsib","4","HfVjCurKxh2","BoDytkJQ4Qi","jxjGWCdfsib","ZRzX46eulvM",NA,NA
"8448","Mbooni East","jxjGWCdfsib","4","HfVjCurKxh2","BoDytkJQ4Qi","jxjGWCdfsib","SGLAsNBNYv0",NA,NA
"8449","Mbooni  Sub County","BoDytkJQ4Qi","3","HfVjCurKxh2","BoDytkJQ4Qi","jxjGWCdfsib",NA,NA,NA
"8450","Mbooni Sub County Hospital","jxjGWCdfsib","4","HfVjCurKxh2","BoDytkJQ4Qi","jxjGWCdfsib","pCUabLDKcQM",NA,NA
"8451","Mbooni West","jxjGWCdfsib","4","HfVjCurKxh2","BoDytkJQ4Qi","jxjGWCdfsib","p4QY4nUfuoB",NA,NA
"8452","Mboroga Health Centre","xN5aPo4ZOIt","4","HfVjCurKxh2","Y52XNJ50hYb","xN5aPo4ZOIt","VbYot2ROb2I",NA,NA
"8453","Mbotela Clinic","wwROy3Qkwin","4","HfVjCurKxh2","jkG3zaihdSs","wwROy3Qkwin","R13VHIlBzno",NA,NA
"8454","Mbotela Community Health Unit","qmZ0gpAyEdq","5","HfVjCurKxh2","jkG3zaihdSs","wwROy3Qkwin","qmZ0gpAyEdq","NfRjEk4XFuv",NA
"8455","Mbugiti Dispensary","Z7ALMtFNfeZ","4","HfVjCurKxh2","ahwTMNAJvrL","Z7ALMtFNfeZ","fXwgSNC5K3B",NA,NA
"8456","Mbuguni Dispensary","HLbG24kuSHF","5","HfVjCurKxh2","N7YETT3A9r1","wUNEDOnx9uB","HLbG24kuSHF","UpSJbkTCmSw",NA
"8457","Mbugwa Community Health Unit","WMjR7Dtk7aj","5","HfVjCurKxh2","ahwTMNAJvrL","l46g2PZUjoh","WMjR7Dtk7aj","Y25Eo6ZOraN",NA
"8458","Mbuini Comunity Community Health Unit","QxHey77ojl7","5","HfVjCurKxh2","BoDytkJQ4Qi","XAy1bjurhLU","QxHey77ojl7","PNKC2Tx31m1",NA
"8459","Mbuini Dispensary","XAy1bjurhLU","4","HfVjCurKxh2","BoDytkJQ4Qi","XAy1bjurhLU","QxHey77ojl7",NA,NA
"8460","Mbui Nzau dispensary","toa2Hl7iVQI","4","HfVjCurKxh2","BoDytkJQ4Qi","toa2Hl7iVQI","geAHgPpQwLl",NA,NA
"8461","Mbulia Dispensary","yoGLpCTgjed","4","HfVjCurKxh2","QyGNX2DpR4h","yoGLpCTgjed","rwi0IMJ2HhP",NA,NA
"8462","Mbungoni Community Unit","YJtzYxZ8W75","5","HfVjCurKxh2","wsBsC6gjHvn","sr8WEz03EnP","YJtzYxZ8W75","IuZwATmv5ak",NA
"8463","Mbuni Dispensary","GnixPSqaV6D","4","HfVjCurKxh2","yhCUgGcCcOo","GnixPSqaV6D","A9r9JtEup75",NA,NA
"8464","Mburukenge CU","QXYRGaSfPBL","5","HfVjCurKxh2","wsBsC6gjHvn","C1xuoa1NAMm","QXYRGaSfPBL","B4tPdiazEtU",NA
"8465","Mburukenge CU","QXYRGaSfPBL","5","HfVjCurKxh2","wsBsC6gjHvn","C1xuoa1NAMm","QXYRGaSfPBL","mWkm6GBlO31",NA
"8466","Mbusyani Dispensary","vbauk0RRq9N","4","HfVjCurKxh2","j8o6iO4Njsi","vbauk0RRq9N","RIgueT0ZHXr",NA,NA
"8467","Mbuta Community Health Unit","DkqZGBy1IPy","5","HfVjCurKxh2","wsBsC6gjHvn","iy93Mmi73Or","DkqZGBy1IPy","DWnDb7oLZTI",NA
"8468","Mbuta Model Health Centre","iy93Mmi73Or","4","HfVjCurKxh2","wsBsC6gjHvn","iy93Mmi73Or","DkqZGBy1IPy",NA,NA
"8469","Mbuti Medical Clinic","l46g2PZUjoh","4","HfVjCurKxh2","ahwTMNAJvrL","l46g2PZUjoh","UC5jaamiA17",NA,NA
"8470","Mbuvo Dispensary","AIGIQpolMRn","4","HfVjCurKxh2","BoDytkJQ4Qi","AIGIQpolMRn","geOkVvPwlny",NA,NA
"8471","Mbuwani Community Health Unit","gwB2ZiLFNyy","6","HfVjCurKxh2","N7YETT3A9r1","ADMywdLwoRX","ByAmsolBen5","gwB2ZiLFNyy","FM6qM9thH4J"
"8472","Mbuwani Dispensary","ByAmsolBen5","5","HfVjCurKxh2","N7YETT3A9r1","ADMywdLwoRX","ByAmsolBen5","gwB2ZiLFNyy",NA
"8473","Mbuyu Community Health Unit","VI8FnbLBPDD","5","HfVjCurKxh2","mYZacFNIB3h","EESGLsSLTqH","VI8FnbLBPDD","BQIKGIz1Vdt",NA
"8474","Mbuyu Dispensary","EESGLsSLTqH","4","HfVjCurKxh2","mYZacFNIB3h","EESGLsSLTqH","VI8FnbLBPDD",NA,NA
"8475","Mbwajumwali Dispensary","cwnqFyTJIgX","4","HfVjCurKxh2","NjWSbQTwys4","cwnqFyTJIgX","l50mbULvNaG",NA,NA
"8476","Mbwaleni Dispensary","YZvux1SW3bs","5","HfVjCurKxh2","N7YETT3A9r1","LOgbecTRkbp","YZvux1SW3bs","Mt0t1FQrKV9",NA
"8477","Mbwinjeru Methodist Dispensary","OnNcTsJgfvL","4","HfVjCurKxh2","Y52XNJ50hYb","OnNcTsJgfvL","EoqVQSlBpce",NA,NA
"8478","Mbyani Catholic Dispensary","pKJ4NZGPzTA","4","HfVjCurKxh2","BoDytkJQ4Qi","pKJ4NZGPzTA","MZdph7UEuEn",NA,NA
"8479","MCF Ndalani","CeukNtGhW7J","4","HfVjCurKxh2","yhCUgGcCcOo","CeukNtGhW7J","P16rGPpibhM",NA,NA
"8480","MCF Yatta","CeukNtGhW7J","4","HfVjCurKxh2","yhCUgGcCcOo","CeukNtGhW7J","XtvQryhhIoD",NA,NA
"8481","Mchana Estate Dispensary","TPRNJqSm4lK","4","HfVjCurKxh2","qKzosKQPl6G","TPRNJqSm4lK","TsqchCAep0c",NA,NA
"8482","Mchanganyiko Community Unit","WQRkoXjzOCr","5","HfVjCurKxh2","ob6SxuRcqU4","nwh9bXKykiS","WQRkoXjzOCr","k2Wuqcw4oYS",NA
"8483","MCK Kathuine Dispensary","OnNcTsJgfvL","4","HfVjCurKxh2","Y52XNJ50hYb","OnNcTsJgfvL","lJNB1zjN5IH",NA,NA
"8484","MCK Kiirigu Dispensary","wQ8XjZ7zVwL","4","HfVjCurKxh2","T4urHM47nlm","wQ8XjZ7zVwL","Nfv4EkYXdxO",NA,NA
"8485","MCK Ndoleli Dispensary","TPfcUHno8oP","4","HfVjCurKxh2","Y52XNJ50hYb","TPfcUHno8oP","wTz2jroRlzU",NA,NA
"8486","Mecca Medical Clinic","OvI6w06DhPJ","4","HfVjCurKxh2","wsBsC6gjHvn","OvI6w06DhPJ","TUYYbAUdrXo",NA,NA
"8487","Mecheo Dispensary","ABuzigW8Lzw","4","HfVjCurKxh2","uepLTG8wGWJ","ABuzigW8Lzw","r003lM7ULWV",NA,NA
"8488","Mechimeru Community Health Unit","C5PLq7spOnB","5","HfVjCurKxh2","KGHhQ5GLd4k","CUjthlounWV","C5PLq7spOnB","AwZ6w2jAiAX",NA
"8489","Mechimeru Dispensary","CUjthlounWV","4","HfVjCurKxh2","KGHhQ5GLd4k","CUjthlounWV","C5PLq7spOnB",NA,NA
"8490","Med Afric Medical Clinic","f18kGo9yXWo","4","HfVjCurKxh2","mThvosEflAU","f18kGo9yXWo","CnGHzVzjT5O",NA,NA
"8491","Medanta Africare Medical Centre (Waiyaki way)","f1T0Ltob8VQ","4","HfVjCurKxh2","jkG3zaihdSs","f1T0Ltob8VQ","TbWi5dK0szD",NA,NA
"8492","Medanta Africare (Waiyaki Way)","f1T0Ltob8VQ","4","HfVjCurKxh2","jkG3zaihdSs","f1T0Ltob8VQ","iW5dYr4C91w",NA,NA
"8493","Medecins Du Monde/France","f1T0Ltob8VQ","4","HfVjCurKxh2","jkG3zaihdSs","f1T0Ltob8VQ","maDPBCxrR28",NA,NA
"8494","MedhiramMedical Centre","Qn5Fff2lIDz","4","HfVjCurKxh2","uepLTG8wGWJ","Qn5Fff2lIDz","G57cKD9pVt9",NA,NA
"8495","Medical Centre Clinic","JKNaaTjVapG","4","HfVjCurKxh2","Ulj33KBau7V","JKNaaTjVapG","urgHehOklgm",NA,NA
"8496","Medical Clinic","JNvqpOnKfGR","4","HfVjCurKxh2","u4t9H8XyU9P","JNvqpOnKfGR","kpYD2Y8VGS2",NA,NA
"8497","Medical Clinic Bahari","iBuXrh8ESS2","5","HfVjCurKxh2","N7YETT3A9r1","ADMywdLwoRX","iBuXrh8ESS2","PrhEjRmLQfn",NA
"8498","Medical Clinic (Likoni)","iy93Mmi73Or","4","HfVjCurKxh2","wsBsC6gjHvn","iy93Mmi73Or","a1v6zcMrGeB",NA,NA
"8499","Medical Link (Gucha)","YqYSkwmOtiR","4","HfVjCurKxh2","sPkRcDvhGWA","YqYSkwmOtiR","z73oK3D64of",NA,NA
"8500","Medical Link Integrated Health Program","wwROy3Qkwin","4","HfVjCurKxh2","jkG3zaihdSs","wwROy3Qkwin","rxESvHl3vVu",NA,NA
"8501","Medical Plaza Clinic Banana","oMaQgNIs85x","4","HfVjCurKxh2","qKzosKQPl6G","oMaQgNIs85x","qS2VZ702Ptx",NA,NA
"8502","Medical Reception Dispensary","j7GpbairCOi","4","HfVjCurKxh2","jkG3zaihdSs","j7GpbairCOi","kwMvLOcLX8F",NA,NA
"8503","Medical Reception Service -Ist Kr","pF6qPMIlHte","4","HfVjCurKxh2","xuFdFy6t9AH","pF6qPMIlHte","BglnKSMKISK",NA,NA
"8504","Medical Training College (Nyeri)","GXnD5lHeanK","4","HfVjCurKxh2","ptWVfaCIdVx","GXnD5lHeanK","c2pmHySB4jJ",NA,NA
"8505","Medicare Clinic","nKHlZyN0lt9","4","HfVjCurKxh2","jkG3zaihdSs","nKHlZyN0lt9","kiSV5dgLWof",NA,NA
"8506","Medicare Medical Clinic","f3AcdRzgTwz","4","HfVjCurKxh2","uepLTG8wGWJ","f3AcdRzgTwz","yHZp8VN4Z0I",NA,NA
"8507","Mediheal Hospital","mYlMs4xTj82","4","HfVjCurKxh2","pZqQRRW7PHP","mYlMs4xTj82","TIMlJYy9SAV",NA,NA
"8508","Mediheal Hospital Nakuru","FBJ9Y11esHS","4","HfVjCurKxh2","ob6SxuRcqU4","FBJ9Y11esHS","jep8ixiYEw0",NA,NA
"8509","Medina Community Health Unit","Y2bOKooRPaH","5","HfVjCurKxh2","uyOrcHZBpW0","lQkHbTC1iRg","Y2bOKooRPaH","hN2abH7G1Db",NA
"8510","Medina Health Centre","nKHlZyN0lt9","4","HfVjCurKxh2","jkG3zaihdSs","nKHlZyN0lt9","C90xbsP52u7",NA,NA
"8511","Medina Health Centre","lQkHbTC1iRg","4","HfVjCurKxh2","uyOrcHZBpW0","lQkHbTC1iRg","Y2bOKooRPaH",NA,NA
"8512","Medina Hospital","lQkHbTC1iRg","4","HfVjCurKxh2","uyOrcHZBpW0","lQkHbTC1iRg","YCP7jFaj64F",NA,NA
"8513","Medina Medical Clinic","OvI6w06DhPJ","4","HfVjCurKxh2","wsBsC6gjHvn","OvI6w06DhPJ","mNR3CnZI0IH",NA,NA
"8514","Medina Two Community Unit","Y2bOKooRPaH","5","HfVjCurKxh2","uyOrcHZBpW0","lQkHbTC1iRg","Y2bOKooRPaH","Ib8EKZTtCDp",NA
"8515","Medi -Touch Clinic","uov0yFMw9Qm","4","HfVjCurKxh2","CeLsrJOH0g9","uov0yFMw9Qm","umHmiQaz6p6",NA,NA
"8516","Meditrust Health Care Services","sr8WEz03EnP","4","HfVjCurKxh2","wsBsC6gjHvn","sr8WEz03EnP","JFawTT0Jmxy",NA,NA
"8517","MEDIZONE CLINIC","aiqi2bz0IMI","4","HfVjCurKxh2","qKzosKQPl6G","aiqi2bz0IMI","MJuFotg3hgf",NA,NA
"8518","Med-Line Health Care","MEkEH8ZmcOU","4","HfVjCurKxh2","nrI2khZx3d0","MEkEH8ZmcOU","nPCWBMlKGLs",NA,NA
"8519","Medlink Clinic","SBz4c48i24Y","4","HfVjCurKxh2","qKzosKQPl6G","SBz4c48i24Y","dNDIyEyo5hd",NA,NA
